,0
13327,24685.353710062955
13328,47628.98950513982
13329,48481.76579488711
13330,31734.176309815593
13331,47705.76374968252
13332,39211.091339589104
13333,43696.204788232935
13334,36982.26510125074
13335,43343.02673569083
13336,37498.0795223424
13337,55091.66455996994
13338,36980.26196323018
13339,58715.92911952146
13340,46220.90584964128
13341,36264.16981821009
13342,48037.25263767035
13343,56971.313219795964
13344,43663.12931472906
13345,55159.706288252186
13346,30451.991243302742
13347,24205.11711740352
13348,37365.50272917459
13349,37149.742846206515
13350,24784.114208420062
13351,47746.146381693485
13352,49177.74614357234
13353,49177.74614357234
13354,48839.389698279134
13355,23205.24979295053
13356,24676.778467334705
13357,42867.47108408888
13358,46661.07948579491
13359,43565.96115321991
13360,37498.0795223424
13361,24757.580440397418
13362,36781.50817807612
13363,37387.20814742875
13364,23797.753551565263
13365,43565.96115321991
13366,35896.27348553375
13367,28040.42661068768
13368,47707.5384400897
13369,47972.0725552039
13370,36876.95637387969
13371,36760.01656995588
13372,60751.24000046609
13373,33091.12415218136
13374,36739.5925028007
13375,49316.39216068554
13376,24693.85116798764
13377,32716.948594520058
13378,37498.0795223424
13379,36957.75254513131
13380,24717.59969361039
13381,54798.86543288949
13382,48451.79622860142
13383,36151.507882881146
13384,30099.542141640602
13385,23270.183101435683
13386,24627.732254365415
13387,54442.649628445
13388,41503.62547972652
13389,42867.47108408888
13390,36158.65594708676
13391,48941.949485339166
13392,32804.24908786903
13393,54803.99471832019
13394,24757.580440397418
13395,43663.12931472906
13396,24709.61878238131
13397,46631.50766760823
13398,63303.78952587448
13399,41197.633628865624
13400,37314.47544574062
13401,28095.885135315555
13402,37416.440646970856
13403,43565.96115321991
13404,37498.0795223424
13405,31961.77116121953
13406,43477.9078894448
13407,35788.21572041954
13408,29973.939119850875
13409,37389.6725647931
13410,46784.18149899643
13411,30382.762025184602
13412,46698.89973870322
13413,24934.025917491643
13414,54408.023394248856
13415,32830.34727379768
13416,35814.74948844218
13417,66620.75142872056
13418,55876.8384042478
13419,38940.82002223536
13420,47651.370842496806
13421,49307.98977858536
13422,24784.114208420062
13423,37325.734122971575
13424,31620.23065898112
13425,36771.265792865175
13426,23593.12124351708
13427,37498.0795223424
13428,31961.77116121953
13429,48839.389698279134
13430,30403.597764536502
13431,27851.567148127404
13432,37498.0795223424
13433,46220.90584964128
13434,42949.41464699653
13435,31961.77116121953
13436,49046.32469478865
13437,48962.19424987269
13438,36883.864245658275
13439,32716.948594520058
13440,38023.14867496337
13441,36781.50817807612
13442,28134.974626152492
13443,46826.64240503932
13444,37498.0795223424
13445,29996.775015508203
13446,46315.922011534225
13447,48511.18890305514
13448,37498.0795223424
13449,43204.971909117136
13450,54718.99553733776
13451,66494.50427188966
13452,54739.088701704546
13453,59090.800497861186
13454,32815.50776509999
13455,62859.280258390005
13456,41629.15150815744
13457,33091.12415218136
13458,27893.91730880953
13459,42644.39393969817
13460,38079.52665229514
13461,31925.807745394544
13462,36229.17557985271
13463,37273.417551331724
13464,24606.76276844496
13465,56288.94603778245
13466,40930.29556027616
13467,66494.50427188966
13468,30002.972751251487
13469,36050.92524711359
13470,46220.90584964128
13471,35814.74948844218
13472,24805.421771344074
13473,49177.74614357234
13474,60290.18710172144
13475,42720.590149643045
13476,68979.20099005308
13477,42867.47108408888
13478,43773.090332645545
13479,43101.46088327451
13480,48163.18653049111
13481,27950.32620201128
13482,56288.94603778245
13483,33185.67216764617
13484,36766.12627082334
13485,37365.50272917459
13486,36781.50817807612
13487,37592.62753780721
13488,47687.63145625789
13489,53080.46570997956
13490,30203.641961014826
13491,43696.204788232935
13492,54693.91411425335
13493,24656.595500866883
13494,49307.98977858536
13495,46620.64110154596
13496,24784.114208420062
13497,32745.982225920663
13498,48013.35979667455
13499,33120.11980195821
13500,55106.79540771524
13501,36982.26510125074
13502,29973.939119850875
13503,37498.0795223424
13504,52996.4369672031
13505,30692.29589135671
13506,47409.970893187274
13507,31562.44064737915
13508,42511.783417459505
13509,47344.46715334414
13510,35305.42951879019
13511,54731.77806562414
13512,35775.03738804198
13513,37213.512149705166
13514,29854.524902377616
13515,24268.250124033766
13516,42122.097703832886
13517,31526.477231554167
13518,54370.06675949812
13519,24356.07220176745
13520,36556.48293689572
13521,58023.3470281446
13522,56459.805656398996
13523,36340.14959539288
13524,46951.4268743199
13525,35843.65474219826
13526,59605.68041612413
13527,43058.083416807276
13528,38297.92905432055
13529,27592.13985332028
13530,37185.58064267053
13531,40416.67889176371
13532,59575.7108994772
13533,36811.78836338487
13534,48578.8781985936
13535,46268.43638086267
13536,43393.44160639014
13537,48683.253408043085
13538,43393.44160639014
13539,31526.477231554167
13540,46298.00819904935
13541,30489.499109447777
13542,54200.166710605175
13543,54324.89217204692
13544,62400.500719217496
13545,61024.83605299124
13546,24207.245931290265
13547,47337.63286921993
13548,46066.809491410335
13549,46268.43638086267
13550,56108.75571307371
13551,47338.216094986434
13552,35817.36256341124
13553,52629.866079495856
13554,32786.341653805786
13555,29767.587040303348
13556,47798.71545462469
13557,24260.269212804684
13558,29717.767723217745
13559,32346.651712080282
13560,27735.59455024046
13561,46026.91557204733
13562,31935.045781868277
13563,38406.53331756383
13564,47380.05576002204
13565,47798.71545462469
13566,35561.79281694548
13567,70948.33787676263
13568,35325.617058274074
13569,29807.71766658073
13570,69256.53512300097
13571,28058.20834937256
13572,32691.793638340976
13573,36402.392789974074
13574,37042.678111379784
13575,31526.477231554167
13576,42429.83985455186
13577,47262.37390254883
13578,55596.36394640557
13579,37042.678111379784
13580,37027.18782486079
13581,36402.392789974074
13582,36346.259296260345
13583,47798.71545462469
13584,54013.92002895802
13585,42511.783417459505
13586,24334.764638843437
13587,28058.20834937256
13588,37118.964134240356
13589,36644.61211968693
13590,68200.48952956861
13591,42913.687701994306
13592,54722.64261776351
13593,29578.01482541678
13594,37137.026677386166
13595,45857.83456289571
13596,48990.54781524655
13597,38779.78262444476
13598,36824.12465046455
13599,37159.66814669725
13600,41191.52027862042
13601,59461.73426568178
13602,47563.650619852895
13603,60910.87945406645
13604,32691.793638340976
13605,31936.57633714431
13606,62174.77357279269
13607,45857.83456289571
13608,58085.130959716495
13609,61822.83651742285
13610,41971.09803998311
13611,55596.36394640557
13612,36339.76301609778
13613,40492.664330739135
13614,37118.964134240356
13615,32691.793638340976
13616,48476.318411533575
13617,31991.680449987347
13618,58085.130959716495
13619,31220.900145140746
13620,24334.764638843437
13621,61822.83651742285
13622,41078.81441116927
13623,35281.7488085651
13624,36394.867128940816
13625,59376.418552943345
13626,60910.87945406645
13627,36282.133362697066
13628,32317.618080679673
13629,24235.127386088512
13630,59399.85428070245
13631,35325.617058274074
13632,58039.642507669276
13633,46268.43638086267
13634,31194.3663771181
13635,37042.678111379784
13636,36996.57367240786
13637,42671.50649303675
13638,43128.32992368288
13639,42108.735934626995
13640,45471.06639040262
13641,38268.895422919944
13642,55328.35262558714
13643,48936.81774869849
13644,54073.627686238564
13645,49199.17637136481
13646,37592.942299577095
13647,29986.837730750507
13648,32072.809633845776
13649,52629.866079495856
13650,43128.32992368288
13651,36402.392789974074
13652,46975.908731163094
13653,58476.541228372575
13654,42531.676009402065
13655,32691.793638340976
13656,36319.7255282377
13657,55765.251346290446
13658,32317.618080679673
13659,40697.43051651946
13660,37118.964134240356
13661,55841.57904325382
13662,54568.108214469816
13663,69523.74384948079
13664,36394.867128940816
13665,32072.809633845776
13666,42429.83985455186
13667,48814.67485682677
13668,48476.318411533575
13669,35875.93493492481
13670,48814.67485682677
13671,32099.343401868427
13672,46225.21491701837
13673,37042.678111379784
13674,22941.700947599238
13675,42429.83985455186
13676,45756.591371231865
13677,38585.57501602795
13678,46880.46053535952
13679,47798.71545462469
13680,38916.00291589462
13681,32726.440986013396
13682,59472.19031561513
13683,35281.7488085651
13684,37042.678111379784
13685,45497.600158425266
13686,69256.53512300097
13687,46975.908731163094
13688,46580.535939774156
13689,36497.84098577766
13690,70265.9706947491
13691,63176.68479434241
13692,37118.964134240356
13693,74351.01526530646
13694,42429.83985455186
13695,54349.973595131334
13696,55559.33248683364
13697,27550.946126099247
13698,47360.279022697825
13699,32314.225060087487
13700,24244.50159841102
13701,48953.32087393997
13702,47800.115243745546
13703,42590.817239311844
13704,36643.95101119837
13705,22820.833531859065
13706,42282.95892010602
13707,75314.22623208881
13708,27641.046534775647
13709,32720.71568887631
13710,38682.21409768729
13711,47536.94627022148
13712,47278.240194766215
13713,32409.39241559583
13714,60784.9134842725
13715,37118.964134240356
13716,60066.733314868776
13717,65827.26929420404
13718,37252.60839959424
13719,48814.67485682677
13720,37010.55717669106
13721,48944.918491839795
13722,24178.382684788798
13723,54429.843490683066
13724,47210.70296830185
13725,35687.04042882531
13726,56280.10303186514
13727,47798.71545462469
13728,45920.53689644657
13729,36643.95101119837
13730,46421.11021225087
13731,31460.468877369123
13732,36468.03010326527
13733,46463.57111829375
13734,43258.573558695905
13735,74495.89844337301
13736,62619.282840277185
13737,37280.42013770207
13738,37118.964134240356
13739,22755.900223373912
13740,30011.180936759843
13741,46477.80276508564
13742,38585.57501602795
13743,36537.88557056832
13744,45873.7842676202
13745,65733.91834307404
13746,29703.6178472065
13747,48814.67485682677
13748,52237.37033881433
13749,36434.324534675085
13750,46335.82845195766
13751,36550.09373500645
13752,46990.25320988834
13753,81137.83604843891
13754,54790.68434604575
13755,47384.17186369362
13756,35457.123663444145
13757,48944.918491839795
13758,31237.50025546745
13759,54804.91599283763
13760,55604.6748798288
13761,36739.610649868315
13762,59447.36668854549
13763,81137.83604843891
13764,38358.554754679026
13765,48639.63558299492
13766,24157.413198868344
13767,38708.54728012501
13768,35870.52683842227
13769,22755.900223373912
13770,36498.63819281016
13771,35808.689391803535
13772,36910.09661669307
13773,47828.68502091038
13774,52332.4482923929
13775,36739.610649868315
13776,45920.53689644657
13777,35870.52683842227
13778,54737.773465508806
13779,32062.13749392948
13780,42836.419618794775
13781,47001.5118871193
13782,32720.78928811783
13783,27696.50505940352
13784,32955.97280422719
13785,54804.91599283763
13786,47411.31279986695
13787,43258.573558695905
13788,42932.07925746472
13789,55483.93381807445
13790,59399.85428070245
13791,47001.5118871193
13792,55934.056009742264
13793,36963.49072358048
13794,22755.900223373912
13795,35371.60802362812
13796,42056.28353017501
13797,43128.32992368288
13798,29883.591911830197
13799,24187.1488232037
13800,48599.122963127134
13801,31562.44064737915
13802,29807.71766658073
13803,47503.880801213956
13804,41236.47895308586
13805,30472.682922785218
13806,29676.57399599671
13807,38320.16649500087
13808,36946.61873486954
13809,55507.816462041366
13810,48944.918491839795
13811,47041.04946701178
13812,48814.67485682677
13813,80421.59072196472
13814,47278.240194766215
13815,53174.93157470557
13816,24157.413198868344
13817,36986.38734107255
13818,32928.51010968111
13819,27909.823995236817
13820,35669.52351691865
13821,48221.854717074595
13822,46257.5698148004
13823,60351.84853814074
13824,45981.73186499986
13825,36643.95101119837
13826,35688.95719875908
13827,30079.671940320615
13828,43335.459103108515
13829,45913.67451205653
13830,65801.92218051277
13831,47218.246698239585
13832,35312.26381844974
13833,40697.43051651946
13834,63064.966450224674
13835,32623.195167093094
13836,62965.38285040357
13837,42108.735934626995
13838,37700.411264193106
13839,47858.108129078406
13840,36463.997271095286
13841,37644.03328686133
13842,42067.54220740596
13843,40365.04023420363
13844,36643.95101119837
13845,66037.1917493813
13846,37118.964134240356
13847,46013.63678691036
13848,31930.299347648193
13849,54971.22550664695
13850,81117.68509819046
13851,38677.39425259543
13852,58398.21840648432
13853,42531.676009402065
13854,29661.20836470258
13855,54441.518285925726
13856,46957.53848205912
13857,48748.159424658734
13858,75633.79598812945
13859,75633.79598812945
13860,31334.845795975205
13861,56280.10303186514
13862,43393.44160639014
13863,54434.97277611376
13864,42531.676009402065
13865,29600.850721074115
13866,37118.964134240356
13867,55509.01524115886
13868,22755.900223373912
13869,47798.71545462469
13870,76363.73674802862
13871,77927.40155072446
13872,41397.881066091635
13873,37277.60954143234
13874,32257.990682358064
13875,56360.38985840253
13876,70775.50304697042
13877,31602.303118049596
13878,68902.0069318582
13879,47684.200100762835
13880,59958.64975726135
13881,47857.66899615461
13882,36323.81297776372
13883,58421.44855962109
13884,81729.0777767855
13885,35821.057647695445
13886,35819.486066467034
13887,62757.0047771107
13888,41576.79745833373
13889,55890.416117452914
13890,30286.501507836416
13891,55207.382032449656
13892,38843.02719367265
13893,48887.0654424766
13894,69665.80646949634
13895,59958.64975726135
13896,66209.07534615585
13897,38746.58302624979
13898,47774.663575989965
13899,48037.14775231389
13900,42597.87218321639
13901,47449.06556719633
13902,60043.965469999785
13903,56490.81736283054
13904,32335.70486957823
13905,59958.64975726135
13906,58466.937011668306
13907,36751.87576203713
13908,76363.73674802862
13909,61367.1446885905
13910,36323.81297776372
13911,38049.894236256165
13912,32397.99626539985
13913,77927.40155072446
13914,60576.5029562942
13915,70799.38569093734
13916,47833.776155158805
13917,32464.146264450566
13918,46117.054908244565
13919,35826.27090213081
13920,35729.62685140401
13921,53731.69292779387
13922,46874.31814923678
13923,36993.43398326143
13924,47353.957667820505
13925,36182.48101824669
13926,47192.492149798294
13927,49009.86999407016
13928,47773.574525153905
13929,47265.33525828803
13930,39155.08185592528
13931,48190.43287135378
13932,47684.200100762835
13933,42501.42801579353
13934,47684.200100762835
13935,32464.146264450566
13936,36166.103959415326
13937,48210.862274688574
13938,47594.06199437629
13939,42961.38249283651
13940,28464.57372685671
13941,42501.42801579353
13942,55978.16999835738
13943,46601.18661481916
13944,60115.798090941345
13945,56438.46125434351
13946,32464.146264450566
13947,52794.131691902614
13948,47279.015144986166
13949,47493.0389722565
13950,47210.231145444995
13951,47493.0389722565
13952,81729.0777767855
13953,42591.08734755261
13954,47896.06860955889
13955,62757.0047771107
13956,60733.65459009257
13957,48092.25186515692
13958,55703.716633429605
13959,54430.61771536192
13960,70877.36337334415
13961,36993.43398326143
13962,41081.20147298362
13963,42958.49495936986
13964,48092.25186515692
13965,55890.416117452914
13966,63269.119177666624
13967,54766.67128153522
13968,47265.33525828803
13969,36256.56743464245
13970,62782.3067711693
13971,32295.10221023034
13972,69302.40876258441
13973,38884.220920893684
13974,47811.71322744742
13975,47848.47831930849
13976,76245.18866672451
13977,62859.56456417072
13978,49158.906455601755
13979,81032.98340055978
13980,60157.94210379521
13981,43187.03547170619
13982,69652.91887952865
13983,47977.37793367494
13984,58405.153080096396
13985,46701.23907369198
13986,32299.848644450416
13987,66418.99780133311
13988,61333.486244165746
13989,69438.1040889791
13990,56656.56591871515
13991,39063.262619357796
13992,35753.3075616291
13993,36817.51307532833
13994,52975.49845556039
13995,56665.51706616199
13996,41360.659555821876
13997,46831.857243193896
13998,47755.214184287164
13999,24583.55941003206
14000,37629.90310976513
14001,61607.06725730924
14002,54616.86439700907
14003,41193.03212066102
14004,63647.19765454266
14005,57016.56700948729
14006,47853.55289248303
14007,27998.505230804425
14008,63201.51404459519
14009,60356.27000600897
14010,42652.42767964331
14011,54741.58985845082
14012,47691.74383070057
14013,60279.94589788407
14014,38884.220920893684
14015,42639.06591043742
14016,46390.83165148813
14017,47883.46802564826
14018,38797.85409833072
14019,38714.74540903005
14020,57016.56700948729
14021,54786.76444590201
14022,60226.7731933841
14023,47442.95395945711
14024,58780.02445843612
14025,41397.881066091635
14026,37993.516258924385
14027,38775.6166576504
14028,47436.17883457708
14029,30854.301972029927
14030,52878.160434679085
14031,47532.57655214898
14032,39003.24566663491
14033,63547.61405472156
14034,36905.96590895878
14035,60187.911620442144
14036,46679.818406980216
14037,47977.37793367494
14038,43720.736282821825
14039,32752.96752749278
14040,41082.70769623277
14041,24530.53612851764
14042,57016.56700948729
14043,31932.793046966664
14044,48695.35184953558
14045,42818.10760890154
14046,36136.835241598004
14047,63031.126036461734
14048,41766.80892889629
14049,42815.11703426517
14050,46493.2390174395
14051,30414.09053276606
14052,42586.613505985435
14053,47449.40586362408
14054,47774.663575989965
14055,70877.36337334415
14056,47949.15197605865
14057,52889.2096454812
14058,63758.915998660406
14059,47539.21935134457
14060,24510.43902043107
14061,55976.030173237545
14062,37312.97369564354
14063,54984.80590087372
14064,43317.35643717804
14065,31600.682192530585
14066,32426.94035651162
14067,47884.80993232794
14068,32437.61249642792
14069,47449.40586362408
14070,42930.07337605223
14071,46117.054908244565
14072,48092.25186515692
14073,39063.262619357796
14074,47503.458474382045
14075,46376.046121051164
14076,47353.957667820505
14077,24480.703396095712
14078,63156.02799720908
14079,56021.3725662327
14080,39393.69051922447
14081,39186.234883454854
14082,74765.69879012574
14083,47481.78029502554
14084,35729.62685140401
14085,38836.24235800887
14086,35905.00170628306
14087,48092.25186515692
14088,81749.22872703396
14089,37392.16108344284
14090,47272.905444118696
14091,55221.613679241535
14092,43207.98962437503
14093,43121.14721512227
14094,47252.48137696352
14095,49364.067904883
14096,24567.791795638397
14097,71069.40644751712
14098,32723.933896092167
14099,53280.89298150541
14100,58858.347280324386
14101,38870.07104488244
14102,42495.91999204427
14103,71145.73414448049
14104,69432.97480354841
14105,66115.72439502586
14106,32397.631749640896
14107,32485.453827374575
14108,57016.56700948729
14109,71559.73055535767
14110,75925.61891068387
14111,47449.40586362408
14112,47353.957667820505
14113,42639.06591043742
14114,28102.870436887664
14115,46090.52114022192
14116,66209.07534615585
14117,32278.96016827852
14118,70552.90893014632
14119,48654.70816632386
14120,68936.63316605432
14121,63215.38911111855
14122,37360.04014875412
14123,38746.58302624979
14124,63744.77443678168
14125,32437.61249642792
14126,60648.96451918679
14127,39175.22838650849
14128,39159.90170101713
14129,48010.44340268246
14130,42815.11703426517
14131,70800.58447005483
14132,46679.1834118057
14133,46539.991646265866
14134,70195.78181120614
14135,31057.09875393886
14136,37602.0913716573
14137,56062.160272935915
14138,48272.21258708568
14139,63460.68641319379
14140,37376.67079692384
14141,59829.17274049729
14142,39068.12541568446
14143,60582.82222236732
14144,37468.447106303414
14145,69958.05252529055
14146,39068.12541568446
14147,47753.90098768604
14148,47829.15995435714
14149,49355.66552278282
14150,37468.447106303414
14151,46646.370321866634
14152,69958.05252529055
14153,63487.255349138635
14154,48272.21258708568
14155,55139.34030416741
14156,43513.6071033962
14157,73745.05539313905
14158,46539.991646265866
14159,74962.40794390149
14160,48272.21258708568
14161,37468.447106303414
14162,47769.76727990342
14163,70225.26125177037
14164,43513.6071033962
14165,46844.669666837675
14166,46739.479767302866
14167,33098.10945375347
14168,30444.474802902765
14169,41609.14438697969
14170,30444.474802902765
14171,48272.21258708568
14172,39257.470227774604
14173,63460.68641319379
14174,35760.14186128866
14175,46679.1834118057
14176,48186.6004311633
14177,53186.627432584144
14178,43062.00598521249
14179,43513.6071033962
14180,30444.474802902765
14181,46991.282970717184
14182,59781.66033265425
14183,23079.190420601284
14184,36905.3984953076
14185,48272.21258708568
14186,74962.40794390149
14187,43062.00598521249
14188,38817.94141473812
14189,46679.1834118057
14190,63460.68641319379
14191,56836.86438495341
14192,36164.96410634002
14193,43062.00598521249
14194,56836.86438495341
14195,48331.6052615394
14196,56869.93985845729
14197,40877.941510452445
14198,49225.4218877698
14199,43121.39865966621
14200,43062.00598521249
14201,60547.27669505513
14202,41609.14438697969
14203,37535.06361473359
14204,41609.14438697969
14205,43062.00598521249
14206,36069.71853668872
14207,30837.485785367367
14208,36365.96742784365
14209,69958.05252529055
14210,48272.21258708568
14211,48331.6052615394
14212,23264.991144826607
14213,47769.76727990342
14214,23144.123729086437
14215,47465.08925933161
14216,36010.325862235004
14217,30444.474802902765
14218,48302.182153371374
14219,43056.78367275006
14220,53186.627432584144
14221,48272.21258708568
14222,42897.060597172815
14223,48272.21258708568
14224,38924.320090338886
14225,43643.850738409215
14226,37468.447106303414
14227,41879.605377676664
14228,46844.669666837675
14229,48272.21258708568
14230,48272.21258708568
14231,75107.29112196804
14232,63487.255349138635
14233,33098.10945375347
14234,63460.68641319379
14235,31349.065560710173
14236,44923.120290079416
14237,61798.24931311078
14238,35401.331298529854
14239,58916.612736180105
14240,46317.23299991206
14241,31197.755135587275
14242,34833.6757765166
14243,73696.38290231412
14244,61466.02436950778
14245,41586.69344584256
14246,48446.13735149821
14247,35087.770217591606
14248,61281.76129485096
14249,46006.28597168313
14250,58226.297974254674
14251,53798.77404492585
14252,22549.07700255103
14253,46012.397579422344
14254,46045.11230725156
14255,52217.470208319646
14256,22428.209586810855
14257,46908.70495007817
14258,41325.15582050094
14259,55439.60354145071
14260,41163.75337106749
14261,53843.94863237704
14262,46849.31227562445
14263,59622.47244183467
14264,39641.01620089495
14265,46849.31227562445
14266,46836.71315468356
14267,46460.56771418703
14268,45773.002845951254
14269,54861.49778630693
14270,46028.42127155763
14271,46587.54309122124
14272,46669.351553695684
14273,79499.84176841579
14274,69181.82090325544
14275,29384.239256131972
14276,68070.46698102888
14277,34583.44330629491
14278,68887.91750270876
14279,37089.88625167058
14280,40326.623656807606
14281,31800.97563941057
14282,44649.34354683585
14283,41177.11514027338
14284,41026.115476423605
14285,68337.6757075087
14286,46351.76326452874
14287,57466.80417605181
14288,51292.22943617755
14289,54814.29932394103
14290,48437.73496939804
14291,45133.47525341045
14292,46392.49196658316
14293,31239.613097679627
14294,47292.36124508497
14295,36577.137562798765
14296,59862.3950105534
14297,30947.42109843804
14298,55079.60245067858
14299,61110.19982255995
14300,36421.66415213889
14301,39940.056544972285
14302,37680.58251607636
14303,51778.99072578033
14304,34524.09910111654
14305,27249.993654927464
14306,40439.42010558799
14307,34493.58409123189
14308,29449.764052674385
14309,40168.95911489101
14310,45712.460324640415
14311,36643.75407122894
14312,37410.31119872262
14313,23814.621986242048
14314,69258.14860021882
14315,23764.78925382013
14316,40168.95911489101
14317,60395.13734012116
14318,61519.75443605585
14319,36468.73060524947
14320,36577.137562798765
14321,58814.924912048446
14322,34517.264801456986
14323,34493.58409123189
14324,57483.09965557649
14325,41646.086120296284
14326,58455.559837435474
14327,31403.910717679777
14328,46763.70011970207
14329,41915.28077075152
14330,41586.69344584256
14331,41645.83467575234
14332,46849.31227562445
14333,34774.28310206288
14334,54157.6260989681
14335,61007.64003549992
14336,41586.69344584256
14337,61711.321671583006
14338,36102.12443975678
14339,31275.46932280744
14340,41586.69344584256
14341,46554.477622213715
14342,65177.37549098127
14343,31771.942008009966
14344,67778.22092523468
14345,61711.321671583006
14346,45797.62389687932
14347,39920.474283733194
14348,42837.89004578389
14349,41026.115476423605
14350,46261.29978930161
14351,72536.462781756
14352,61995.40969517088
14353,58226.297974254674
14354,46268.843519239344
14355,46908.70495007817
14356,45025.52765603078
14357,46095.908564375
14358,39940.056544972285
14359,41122.55964384646
14360,36577.137562798765
14361,29304.535778714075
14362,45968.137583382326
14363,55259.90091691684
14364,67550.51854471743
14365,35200.32797702623
14366,58311.61368699311
14367,46461.90962086671
14368,37430.39851513002
14369,41020.60745267434
14370,58494.421410377414
14371,37615.702767026814
14372,68665.32338588467
14373,31234.866663459547
14374,37146.26422900235
14375,36500.851539938194
14376,45925.67667733945
14377,45931.05735635928
14378,34930.0611992432
14379,44908.33475964245
14380,58383.44630793466
14381,55259.90091691684
14382,74134.50073965888
14383,61377.46041380567
14384,42630.76086635826
14385,41915.28077075152
14386,46554.477622213715
14387,47969.134889091816
14388,46669.351553695684
14389,45999.510846803096
14390,57919.99837627979
14391,46261.29978930161
14392,31425.21828060379
14393,61737.890607527836
14394,39955.10003566101
14395,41483.18241999993
14396,72733.17193553179
14397,37359.04012664169
14398,34900.79248142588
14399,72878.05511359833
14400,31403.910717679777
14401,48307.49133438502
14402,45931.05735635928
14403,36738.59356626048
14404,37327.20250942195
14405,58623.918223002285
14406,36102.12443975678
14407,23851.877653362808
14408,57841.675554391535
14409,38006.14761961637
14410,46333.099292129446
14411,46171.16168291505
14412,61007.64003549992
14413,46614.247440852654
14414,51684.72517685907
14415,36000.3212754902
14416,46261.29978930161
14417,45376.95830542896
14418,22363.276278325702
14419,29384.239256131972
14420,62009.55125704962
14421,31218.724621507736
14422,58843.31142860967
14423,39752.84684857234
14424,46085.10240486274
14425,55033.21435971257
14426,51376.25817895401
14427,37658.08047071903
14428,68912.99892579316
14429,67545.38925928673
14430,41586.69344584256
14431,55039.82109431279
14432,46410.87584369758
14433,41111.300966615505
14434,37781.05273481609
14435,46849.31227562445
14436,54041.99008734874
14437,35217.8448889329
14438,29777.25023859657
14439,65270.72644211127
14440,46849.31227562445
14441,55439.60354145071
14442,29794.066425259127
14443,37772.358801409035
14444,46473.16829809766
14445,29384.239256131972
14446,46066.790486608064
14447,46026.50555216285
14448,45815.81338918954
14449,67414.82321832275
14450,41115.77480818269
14451,46333.099292129446
14452,46849.31227562445
14453,46026.50555216285
14454,51684.72517685907
14455,75698.16554235472
14456,46753.7648835798
14457,45376.95830542896
14458,45271.76840589415
14459,61897.83291293188
14460,27145.62844884422
14461,45773.002845951254
14462,30542.0675712788
14463,29384.239256131972
14464,32146.11756567127
14465,61843.95786712472
14466,37536.77719073079
14467,46350.67421369268
14468,54344.32558299142
14469,79519.99271866426
14470,65480.64889728852
14471,45178.65896045792
14472,31337.396202870106
14473,41437.121587651636
14474,46430.6525810218
14475,37496.67802128558
14476,37496.67802128558
14477,46500.163524535514
14478,53487.801901836945
14479,61737.890607527836
14480,46849.31227562445
14481,69330.49454698796
14482,68648.12736497443
14483,68911.80014667567
14484,35087.770217591606
14485,53823.85546801025
14486,61406.6632555983
14487,45842.34715721219
14488,32146.11756567127
14489,37869.9273281665
14490,41486.06995346658
14491,42630.76086635826
14492,37448.69945840077
14493,61711.321671583006
14494,54913.853894793974
14495,54344.32558299142
14496,46425.57800784726
14497,31430.263565901885
14498,67014.42138759654
14499,45742.51978403629
14500,71515.81938476933
14501,65270.72644211127
14502,55439.60354145071
14503,23794.524878155487
14504,45072.28028485715
14505,30632.949493032644
14506,58226.297974254674
14507,74134.50073965888
14508,55292.976390420714
14509,35926.20353182368
14510,54196.524490642434
14511,34590.228141958694
14512,44649.34354683585
14513,46879.28184191014
14514,31377.376949657133
14515,46849.31227562445
14516,40168.95911489101
14517,48091.939440685375
14518,72733.17193553179
14519,44622.80977881321
14520,46056.37098448252
14521,46849.31227562445
14522,42434.510200140096
14523,31403.910717679777
14524,31377.376949657133
14525,37767.538956317185
14526,36014.65636545413
14527,40641.63551979313
14528,45797.62389687932
14529,36577.137562798765
14530,45212.107045571494
14531,40159.86622144134
14532,37658.08047071903
14533,67765.33333526699
14534,36360.21185786578
14535,67049.04762179266
14536,61452.14930298442
14537,46434.76868469338
14538,58844.15117328752
14539,37388.073758042294
14540,41732.67708500511
14541,37359.04012664169
14542,42630.76086635826
14543,59795.30568604797
14544,46056.37098448252
14545,46351.76326452874
14546,51387.30738975612
14547,54211.65533838773
14548,42761.00450137128
14549,55088.55359812542
14550,46388.81291598619
14551,47219.48739111347
14552,54516.06973847441
14553,68648.12736497443
14554,58547.5941148774
14555,47260.131074325196
14556,78913.7119722517
14557,46849.31227562445
14558,58850.47043936064
14559,41997.224333659164
14560,45233.527712283256
14561,58890.823836452706
14562,41711.72293233626
14563,46102.55136357059
14564,35860.56621853248
14565,51473.596199835316
14566,55439.60354145071
14567,31303.675292216358
14568,35020.52467447033
14569,55078.55675270773
14570,45561.69337451815
14571,37680.58251607636
14572,79499.84176841579
14573,61711.321671583006
14574,46669.351553695684
14575,53674.048583484095
14576,34856.421518381656
14577,36485.36125341919
14578,41163.75337106749
14579,37482.52814527434
14580,54278.79786571656
14581,54264.56621892468
14582,37770.04623786973
14583,37455.48429406455
14584,29996.863207168062
14585,42156.94740923641
14586,45773.002845951254
14587,68070.46698102888
14588,45072.28028485715
14589,46026.50555216285
14590,45836.23745634472
14591,57528.588107623706
14592,34668.958946110935
14593,36710.78182815265
14594,74015.95265835477
14595,46669.351553695684
14596,68308.19626694446
14597,27611.696944896503
14598,45931.05735635928
